id,name,x,y,z,vx,vy,vz,mag,ci,dist
77827,GJ 9532,-10.342428,-17.269735,40.939111,-0.00000427,0.00004574,0.00001753,9.54,0.89,45.6204
77836,41Gam Ser,-5.56255,-9.299226,3.038014,0.00000154,-0.0000305,-0.00006553,3.85,0.478,11.2537
77838,,-18.073853,-30.21601,27.025606,0.00000074,0.00000511,0.00000621,10.52,1.204,44.3853
77852,,-20.867714,-34.968017,-3.018303,0.00002604,-0.00001341,-0.00002464,11.9,1.493,40.833
77869,Xi 1Lup,-17.982473,-30.19332,-23.673808,0.00001124,0.00000932,-0.00000212,5.14,0.129,42.3729
77870,Xi 2Lup,-19.546888,-32.82341,-25.733504,0.00001227,0.00001176,-0.00000234,5.59,0.072,46.0617
77881,,-16.515706,-27.778134,-36.096707,-0.00001206,0.00002793,-0.00001872,6.31,0.381,48.4496
77903,,-20.359565,-34.328191,27.466838,-0.00004146,0.00004175,0.00002144,11.19,1.9,48.4496
77922,,-19.328255,-32.670848,26.127915,-0.00003794,0.0000383,0.00001982,10.82,,46.0829
77929,GJ 9535,-10.282628,-17.398998,44.136451,0.00001994,-0.00004886,-0.00002361,9.04,0.86,48.5437
77933,,-8.655586,-14.647441,-29.70794,-0.00000878,0.00002231,-0.00000844,7.33,0.621,34.2349
77934,Gl 604,-5.514853,-9.332453,-9.976471,-0.00002471,-0.00000576,-0.00003471,8.06,1.118,14.7319
77944,,-9.851524,-16.689694,27.422336,-0.00001056,0.00003021,0.00000082,4.96,0.269,33.5796
77948,,-8.145317,-13.804172,26.9634,-0.00002526,0.00004579,0.00001581,10.31,1.267,31.3676
77982,,-4.903536,-8.353737,27.964369,0.0000116,0.00003667,0.00000303,7.26,0.654,29.5946
78005,GJ 9533,-11.737082,-20.032156,12.210074,-0.00004432,0.0001195,0.0000001,8.02,0.757,26.2329
78015,,-22.391736,-38.240432,-19.644872,-0.00004134,0.00004209,-0.00003482,8.96,0.637,48.4731
78031,,-14.472058,-24.78303,-23.238084,0.00000437,0.00001688,-0.00002072,8.0,0.581,36.9276
78050,,-15.896254,-27.277791,37.467367,-0.000002,-0.00001357,-0.00000538,6.04,0.289,48.9956
78095,,-15.841365,-27.338181,-17.972941,-0.00001029,0.00001009,-0.00000628,7.34,0.606,36.3504
78100,,-16.489899,-28.47659,-2.923071,-0.00001432,0.00000984,-0.00001503,9.04,0.935,33.036
78107,,-12.590729,-21.763012,-18.163809,0.00001609,-0.0000025,-0.00000815,7.65,0.686,31.0174
78117,Gl 606,-6.883011,-11.908487,-1.9951,0.00001203,-0.00000669,-0.00000154,10.49,1.497,13.8985
78120,,-15.545262,-26.900656,31.34022,-0.00002076,0.00001666,0.000004,10.53,1.547,44.1306
78159,,-15.158484,-26.328163,-0.954102,0.00001547,-0.0000081,-0.00002217,10.28,1.244,30.3951
78163,,-20.219384,-35.132058,0.096926,-0.00002316,0.00001327,-0.00002168,8.05,0.643,40.5351
78164,49    Lib,-16.835958,-29.256918,-10.020136,-0.00007231,0.00009219,-0.00005784,5.47,0.517,35.2113
78186,Gl 608,-7.957738,-13.866612,29.644666,-0.00005234,0.00005395,-0.00003122,9.99,1.292,33.6814
78193,,-16.751235,-29.223536,-9.285829,-0.00002148,0.00000903,0.00001034,9.12,0.905,34.9406
78223,15Rho CrB,-7.145594,-12.507816,9.463601,-0.00003968,-0.00003629,-0.00004365,5.39,0.612,17.2354
78229,,-19.465038,-34.085118,-25.194731,0.00003869,0.00000852,-0.00004141,8.01,0.639,46.6418
78290,13The Dra,-5.406623,-9.545392,17.947647,-0.00001201,0.00004502,0.00001109,4.01,0.528,21.0349
78309,,-13.852208,-24.526798,-25.993075,0.00001922,0.00003521,-0.00000576,6.91,0.501,38.3289
78312,,-17.921056,-31.749395,25.004416,0.00002477,-0.00002982,-0.00002011,8.73,0.683,44.2087
78313,,-18.655831,-33.059002,-13.406592,0.00000428,-0.00000414,0.00000426,8.26,0.7,40.2576
78324,,-9.074986,-16.117661,-28.324913,-0.0000127,0.00002621,-0.00001085,6.51,0.526,33.8295
78329,,-14.719969,-26.173063,-7.846262,0.00002014,-0.00000674,-0.00001531,11.65,1.467,31.0366
78408,,-21.02025,-37.637872,-21.698126,0.00000873,0.00001684,-0.00003766,6.96,0.505,48.2625
78423,Iot1Nor,-10.219274,-18.348137,-33.318582,-0.00000986,0.00002872,0.00000414,4.63,0.252,39.3856
78439,,-14.511021,-26.098318,30.164037,-0.00004868,-0.00001125,-0.00003315,10.36,1.25,42.4448
78441,,-18.638094,-33.525215,25.885281,0.00001264,-0.00000275,0.00000553,8.21,0.658,46.2749
78449,,-21.687973,-39.054511,11.227521,0.00002347,-0.0000214,-0.0000291,9.11,0.974,46.0617
78469,,-19.822255,-35.777683,-16.465526,-0.00004948,0.00004019,-0.00002777,8.64,0.91,44.0917
78470,Gl 609.2,-9.736708,-17.576679,9.47872,-0.00000894,0.00009251,0.00004683,7.1,0.771,22.2173
78476,,-15.325638,-27.693424,-24.118248,-0.00005465,0.00003283,-0.00000298,7.86,0.6,39.7931
78494,,-9.275903,-16.800841,-12.492139,-0.00002097,0.00001627,-0.00000631,10.08,1.345,22.899
78498,GJ 9541A,-11.961101,-21.674656,-5.013889,0.00000809,0.00003218,0.00000388,7.44,0.75,25.2589
78499,GJ 9541B,-10.700345,-19.392696,-4.486073,0.00000829,0.00002818,0.0000032,8.02,0.85,22.5989
78502,,-24.036489,-43.5839,0.583982,0.00000092,-0.00000077,-0.00001994,6.81,0.451,49.776
78507,,-14.427938,-26.193836,-23.24902,-0.00001201,0.0000271,-0.00001308,5.91,0.409,37.8788
78536,Gl 611A,-5.417667,-9.869644,9.168246,-0.00001123,0.00006311,-0.00003588,6.66,0.734,14.5201
78602,GJ 9543A,-16.271951,-29.861239,-21.968407,-0.00003942,0.00007581,-0.00002409,7.84,0.818,40.4858
78603,Gl 610,-8.388206,-15.396967,-6.538146,0.00000919,-0.0000394,-0.00004605,7.39,1.043,18.7126
78624,,-19.63571,-36.123167,7.757622,-0.00006567,0.00010164,-0.00001949,8.31,0.803,41.841
78643,,-17.503527,-32.301011,-7.135078,-0.00000744,-0.00000218,0.00002815,9.69,0.98,37.4251
78673,Del Nor,-12.567618,-23.26531,-26.603102,0.00000584,0.00000412,0.00001599,4.73,0.23,37.5094
78674,Gl 612,-8.725434,-16.153069,14.672761,-0.00000397,-0.00006307,-0.00003232,8.58,0.963,23.5018
78681,GJ 3940,-11.491419,-21.312216,26.427184,0.00001369,0.00001903,-0.0000027,9.9,1.17,35.8423
78683,,-18.134912,-33.63332,25.87359,-0.00004815,0.00005223,0.00003414,8.55,0.677,46.1467
78684,Gl 611.3,-16.664609,-30.91296,5.17862,-0.0000539,0.0000797,0.00001065,11.57,1.428,35.4988
78685,Gl 612.1,-15.555335,-28.859418,22.637244,0.00000424,-0.00008319,-0.00008838,10.44,1.237,39.8406
78707,,-16.575871,-30.848023,-14.84844,0.00001316,0.00000735,-0.00002996,9.16,0.95,38.0373
78715,,-12.439823,-23.165251,-6.590609,-0.00002291,0.00002989,0.00000548,6.32,0.66,27.1076
78743,,-17.257837,-32.237693,-5.249561,-0.00001451,0.00000743,0.00000206,9.25,0.915,36.9413
78758,,-16.664928,-31.201414,-3.535188,0.00002462,-0.00000972,-0.00003025,10.34,1.205,35.5492
78768,,-22.275649,-41.730502,0.026959,0.00000771,-0.00000412,-0.00000326,9.77,1.0,47.3037
78808,,-14.073938,-26.502344,-9.891002,0.00000548,0.00000407,-0.00001871,7.02,0.562,31.5956
78826,,-12.860757,-24.291824,-6.414198,-0.00000331,0.0000118,-0.00003805,8.7,0.963,28.2247
78827,,-12.196788,-23.044356,-42.430128,-0.00001243,0.00003385,-0.00001481,8.98,0.799,49.8008
78879,16Tau CrB,-13.395982,-25.453931,21.277041,0.00001753,0.00004846,0.00003634,4.73,1.015,35.7782
78886,GJ 3942,-4.74787,-9.02922,13.510193,0.00001667,-0.00000427,0.00000301,10.24,1.585,16.9291
78897,,-13.080818,-24.91183,3.145509,0.00002797,-0.00002296,-0.0001023,5.93,0.988,28.3126
78903,Gl 611.1,-3.885942,-7.40354,-24.379433,-0.00000447,0.00004519,-0.0000408,7.23,0.714,25.7732
78912,,-13.085886,-24.949126,24.57243,-0.00002967,0.00002451,0.00000908,6.69,0.53,37.3832
78925,,-15.682089,-29.947343,6.923448,-0.0000129,0.00001058,0.00001654,7.45,0.604,34.5066
78950,Gl 613,-3.753024,-7.18752,-12.224964,-0.00002767,-0.00003208,-0.00001916,7.11,0.856,14.6692
78963,,-20.399077,-39.15338,-14.635524,0.0,0.0000329,-0.00000676,6.43,0.447,46.5116
79000,Gl 606.1A,-1.589826,-3.062191,-34.154976,-0.00004699,0.00003142,0.00001016,7.7,0.79,34.3289
79009,Gl 614,-5.834455,-11.256434,12.165886,0.00000644,-0.0000121,-0.00002776,6.61,0.877,17.5716
79036,,-9.665924,-18.724887,36.025809,-0.00001614,-0.00001431,-0.00001177,8.12,0.688,41.7362
79068,,-12.059269,-23.449858,28.819387,0.00000649,0.0000024,0.00000467,8.31,0.714,39.0625
79075,,-11.142805,-21.68344,-43.029783,-0.00004709,0.00002446,-0.00000013,10.29,0.97,49.456
79082,,-12.10945,-23.591072,-26.827938,-0.00001103,0.00001852,-0.00000412,6.65,0.482,37.7216
79087,,-17.281294,-33.69644,20.508852,-0.00002156,0.00000363,-0.0000122,7.59,0.555,43.0663
79119,,-10.860822,-21.269767,22.400949,-0.00002179,0.00000053,-0.00001006,9.41,1.015,32.7439
79120,GJ 9547,-11.982719,-23.472974,-34.866525,-0.00001733,0.00007711,-0.00004596,10.5,1.158,43.7063
79135,15Psi Sco,-21.326559,-41.855643,-8.337413,-0.00000126,0.00000869,-0.00000529,4.93,0.087,47.7099
79137,,-14.013233,-27.514658,-10.171528,0.00000642,-0.00000144,-0.00000495,7.41,0.616,32.5098
79179,,-15.258905,-30.110858,-26.474744,-0.00002567,0.00002067,-0.00000872,9.88,1.21,42.9
79191,Sharjah,-6.147626,-12.156552,-4.657551,0.00000365,0.00000349,-0.00001393,11.34,1.486,14.3968
79216,,-12.111742,-23.996862,-28.93565,0.00000679,-0.00001027,0.00000568,11.01,1.321,39.4945
79242,,-17.060048,-33.928458,-27.603745,-0.0000153,0.00001702,-0.00001147,10.48,1.155,46.9484
79252,Gl 615.1A,-10.293638,-20.490568,5.516595,0.00000563,-0.0000355,-0.00004221,6.68,0.764,23.5849
79272,,-9.148806,-18.248741,20.036898,0.00000339,0.00004063,0.00003855,9.62,1.178,28.6041
79284,GJ 3944,-15.871507,-31.719688,-13.900084,-0.00002755,-0.00000464,-0.00000477,6.68,0.617,38.0952
79297,Gl 615,-3.328428,-6.661907,-11.721426,-0.00001806,0.0000925,-0.00005957,7.53,0.815,13.887
79311,Gl 615.2C,-8.174006,-16.383386,12.244697,-0.00002733,0.00000814,-0.00000735,12.23,,22.0264
79336,,-11.645038,-23.398634,-32.028928,0.00003,0.00005243,-0.00006558,8.65,0.661,41.3394
79338,,-8.170632,-16.423419,-11.313173,-0.00000144,0.00001619,-0.00002246,6.55,0.646,21.5517
79353,,-17.753612,-35.743277,15.07588,-0.00003816,0.0000352,0.00003852,11.4,1.333,42.6621
79366,17Sig CrB,-7.763883,-15.688492,11.744175,-0.000022,0.00001693,-0.00001432,5.23,0.599,21.0793
79378,GJ 9551,-5.76327,-11.665891,37.638995,-0.00002099,-0.00004135,-0.00003497,7.83,0.722,39.8248
79388,,-6.660881,-13.499699,26.791972,0.00002854,0.0000494,0.00003199,7.67,0.659,30.7314
79395,,-10.089539,-20.475167,-34.322957,-0.00002159,0.00005227,-0.00002484,7.8,0.603,41.2201
79417,,-14.315153,-29.130159,-16.688242,-0.00000496,0.0000146,-0.00002123,7.53,0.614,36.4964
79431,18    Sco,-6.049152,-12.350743,-2.023308,0.00001085,-0.00001342,-0.00003484,5.49,0.652,13.9005
79457,GJ 3948,-10.786011,-22.093783,17.745817,-0.00001987,0.00002545,0.00001961,9.65,1.227,30.3214
79461,,-11.326926,-23.211036,3.334703,0.0000147,-0.00001956,-0.00005902,8.7,1.116,26.0417
79474,,-13.045675,-26.779316,-39.26486,-0.00002407,0.00001365,-0.00000131,8.35,0.653,49.2854
79479,,-19.166196,-39.402528,15.537626,0.00001518,0.00001487,0.00005644,7.8,0.522,46.49
79488,,-20.726196,-42.649215,-1.364392,-0.00002569,0.00001228,0.00000655,7.07,0.521,47.4383
79492,,-8.899529,-18.32389,-43.855746,-0.00000537,0.00002283,-0.00000845,9.0,0.756,48.3559
79513,Gl 617A,-1.800975,-3.721866,9.854777,-0.000018,0.00002202,-0.00001705,8.61,1.409,10.6872
79521,Gl 617B,-1.808253,-3.738687,9.906851,-0.00001751,0.00002187,-0.00001657,10.69,1.5,10.7423
79535,,-8.033775,-16.634392,-21.903586,-0.00000104,0.00000435,-0.00000292,7.63,0.76,28.6533
79538,,-19.259239,-39.893694,-3.061463,0.00001105,0.00000362,0.000002,6.18,0.326,44.405
79554,Gl 616.2,-5.078201,-10.538756,16.875295,0.00000005,-0.00001913,-0.0000525,9.87,1.251,20.5339
79580,21Eta UMi,-3.16421,-6.597182,28.821068,0.00000492,0.00004024,-0.00000027,4.95,0.393,29.7354
79595,,-10.457772,-21.867708,15.0318,0.00004124,0.00003633,0.00001945,6.84,0.605,28.5225
79620,,-13.394433,-28.112927,21.388668,-0.0000122,-0.00000173,-0.00000992,7.5,0.631,37.7786
79639,,-15.561451,-32.734844,-19.773139,0.00000304,0.00002215,-0.00001131,4.8,0.008,41.2882
79640,Yed Posterior,-13.962311,-29.378579,-2.669978,0.00001492,0.00000102,0.00000696,3.23,0.966,32.6371
79646,,-15.61894,-32.891034,-33.649163,0.00001296,0.00001393,-0.00001963,9.03,0.836,49.5786
79699,,-8.433671,-17.901445,25.108716,-0.00001426,0.00003707,0.00002164,9.83,1.143,31.9693
79704,GJ 9553,-14.980616,-31.814003,-18.929348,0.0000309,0.00004227,-0.00002839,7.68,0.616,39.9361
79716,,-6.548679,-13.926775,-22.395994,-0.00000037,-0.00000194,0.00000132,9.25,1.062,27.1739
79725,,-10.984897,-23.383191,-36.237366,0.00003544,0.00000244,-0.00001232,7.09,0.642,44.5038
79727,,-14.758658,-31.426217,-16.75458,-0.00001434,0.00000982,-0.00000578,8.16,0.727,38.5505
79738,,-17.574733,-37.494885,-24.789602,0.00001942,-0.00000425,0.00000858,5.53,0.466,48.2625
79739,,-5.976026,-12.749746,39.474946,0.00001427,-0.00000088,0.00000188,7.52,0.564,41.9111
79759,Gam2Nor,-10.705758,-22.916885,-30.311157,-0.00001633,0.0000371,0.00001621,4.01,1.08,39.4789
79766,GJ 9557A,-8.582573,-18.388426,16.852484,-0.00000542,0.00002749,-0.00001919,5.48,0.41,26.3783
79777,Gl 618A,-2.794995,-5.99789,-5.082844,-0.00004391,-0.00002438,0.00001933,10.56,1.55,8.3438
79801,,-7.284848,-15.675859,-19.350736,-0.00001522,0.00008754,-0.00006684,8.91,0.941,25.9471
79811,Gl 618.1,-14.030899,-30.231476,-2.486881,-0.00001052,0.00013797,0.00000535,10.69,1.377,33.4225
79816,,-20.270727,-43.699112,-9.828724,-0.00000932,0.00000867,-0.00001934,10.22,1.015,49.1642
79823,,-13.214122,-28.513591,-32.327735,0.00000013,0.00000673,-0.00000599,8.62,0.708,45.0857
79841,,-19.257647,-41.618448,-14.590759,-0.00005446,0.00006185,-0.00010454,11.37,1.177,48.1232
79851,Gl 619,-4.975073,-10.776797,10.304192,-0.000001,0.00000025,0.00001148,8.99,1.286,15.7183
79854,,-16.101356,-34.928609,13.514361,-0.00001537,-0.00001141,-0.00004779,9.11,1.16,40.7664
79880,,-5.46964,-11.90222,47.437329,-0.00000135,0.00005636,0.00001398,10.8,0.752,49.2126
79938,50Sig Ser,-11.298928,-24.814028,0.489742,0.00000056,0.00005099,0.00000552,4.82,0.338,27.2702
79976,,-11.342511,-25.046639,-2.042883,-0.00000898,0.00000598,-0.00002339,7.34,0.718,27.571
79979,,-9.345118,-20.642234,-31.07819,-0.00005134,0.00003871,-0.00001028,8.31,0.69,38.4615
79987,Gl 618.4,-6.515392,-14.410309,-17.973452,-0.00004492,0.00006653,-0.00003706,11.82,1.45,23.9406
80000,,-7.349831,-16.299243,33.198836,0.00002222,-0.00000197,0.00000395,8.71,0.815,37.7074
80008,,-8.366975,-18.574523,-37.817173,-0.00001016,0.00006795,-0.00003113,8.3,0.763,42.9553
80020,,-15.531337,-34.51891,11.912047,-0.00000103,0.00005941,0.00004443,8.44,0.724,39.6825
80026,Gl 620,-6.126134,-13.61972,-6.871993,-0.00001594,0.00003188,-0.00004898,10.23,1.458,16.4393
80058,Gl 620.1B,-4.163462,-9.303609,-8.321719,-0.00001243,-0.00003957,-0.00003363,11.01,-0.165,13.1579
80073,,-17.05904,-38.239637,-2.176049,-0.00001026,0.00000533,-0.00001319,9.25,0.905,41.9287
80089,Athebyne,-5.477258,-12.300885,24.814526,0.00000337,0.00001328,-0.00000862,2.73,0.91,28.2326
80095,Gl 620.1A,-4.027174,-9.047466,-8.07489,-0.00000142,-0.00001426,-0.00001082,5.37,0.625,12.7779
80105,Gl 623,-2.174286,-4.892451,6.0202,0.00004319,-0.00001297,-0.00003298,10.27,1.475,8.0567
80122,,-9.804533,-22.096731,34.953713,-0.00002287,-0.00004984,-0.00003792,6.93,0.575,42.4989
80123,,-7.576233,-17.078836,-31.522376,-0.00000072,0.00000245,-0.00000115,11.18,,36.6435
80124,Gl 621,-8.480086,-19.120669,-5.076404,-0.00002259,0.00000578,-0.00002306,8.4,0.95,21.5239
80139,,-5.744264,-12.971031,-13.535937,-0.00001688,0.00001403,-0.00000628,9.99,1.239,19.6078
80141,,-4.996343,-11.285048,-11.77683,-0.00000636,0.00000684,-0.00000385,11.06,0.983,17.059
80157,,-11.614548,-26.291091,-16.397412,0.00001287,0.00000164,-0.00001133,5.4,0.625,33.0907
80198,Gl 622,-6.811284,-15.519616,-6.826102,-0.00004203,0.00003077,-0.00002802,10.4,1.444,18.2715
80206,,-12.343714,-28.150863,-35.545135,-0.00001285,0.00002285,-0.00001363,7.33,0.3,46.9925
80218,Gl 625,-1.525067,-3.482882,5.292042,0.00001377,-0.0000026,-0.00001361,10.13,1.591,6.5164
80225,,-4.283268,-9.790865,31.726895,0.00000112,-0.00000584,-0.00000165,7.09,0.624,33.4784
80238,,-3.282427,-7.523888,42.088469,-0.0000121,0.00003104,-0.0000079,5.55,0.249,42.8816
80297,,-10.293518,-23.831991,7.27989,0.00000471,0.00000814,0.00003332,10.53,,26.9614
80317,,-6.865589,-15.949456,-20.407515,0.00002129,-0.00000147,-0.00000601,10.69,1.44,26.7953
80354,,-11.984436,-28.00899,0.491835,-0.00000304,0.00000137,0.00000357,9.97,1.387,30.4692
80369,,-8.84148,-20.716978,-3.974928,-0.00001857,0.00001474,-0.0000355,10.82,1.448,22.8728
80373,,-17.581812,-41.244657,-2.808556,0.00000623,-0.00000172,-0.00001373,10.81,1.15,44.9236
80385,3Ups Oph,-15.861867,-37.279145,-5.962071,0.00000014,0.00003443,0.00000214,4.62,0.185,40.95
80400,Gl 626,-6.793243,-15.993878,2.227696,-0.00000654,0.00003828,-0.00002665,8.83,1.253,17.5193
80402,Iot TrA,-6.635916,-15.624846,-34.894668,0.00000828,-0.00000588,0.00000674,5.28,0.383,38.8048
80439,,-9.809875,-23.210412,-15.21911,-0.00000069,0.00001308,-0.0000195,8.7,0.98,29.4377
80442,Zet TrA,-1.604938,-3.802618,-11.392224,0.00000741,-0.00001264,-0.00000509,4.9,0.555,12.1168
80456,,-18.330926,-43.500787,2.682956,-0.00001414,-0.0000254,-0.00011902,8.81,0.77,47.2813
80462,,-8.888148,-21.106864,-36.297366,-0.00000432,0.00002716,-0.00001474,12.3,,42.9185
80481,Gl 627A,-7.221787,-17.196282,6.209502,-0.0000123,0.00005586,0.00002321,6.98,0.848,19.658
80507,,-12.274291,-29.356764,14.018195,-0.00001798,-0.00001638,-0.00005005,10.07,1.222,34.7705
80571,Kornephoros,-15.155861,-36.689058,15.62843,-0.00000979,0.00002963,-0.00001253,2.78,0.947,42.6621
80572,GJ 2121,-8.285506,-20.056967,-5.678484,-0.00004756,0.00002576,-0.00002158,12.27,1.474,22.4316
80579,Wolf 1061,-1.597477,-3.871023,-0.940865,0.00000521,0.00001773,-0.00002114,10.1,1.604,4.2922
80592,,-16.221904,-39.393552,3.112279,-0.00007226,0.00005986,-0.00029113,7.27,0.545,42.7168
80624,,-12.451841,-30.350514,-17.691174,-0.00002425,0.00002632,-0.00002808,10.19,1.025,37.2717
80631,,-11.952433,-29.152403,16.271425,-0.00004714,-0.00002093,-0.00007212,12.07,1.43,35.461
80643,,-15.464549,-37.825568,-13.768841,0.0000151,-0.00000034,-0.00001603,10.74,1.165,43.122
80656,Gl 632,-1.888492,-4.632985,27.777585,0.00000883,-0.00001308,-0.00001914,7.01,0.607,28.2247
80679,Gl 629,-7.177758,-17.654687,-15.439644,-0.00002261,0.00007954,0.00000177,7.24,0.858,24.5278
80690,,-17.815067,-43.883051,10.431747,-0.00001765,0.00001024,0.00001293,8.52,0.76,48.4966
80764,,-15.846004,-39.535538,-12.203286,-0.00000497,0.00001049,-0.00002753,7.02,0.543,44.3066
80772,GJ 1203,-6.080691,-15.193805,3.661931,-0.0000588,0.00002087,-0.00001104,12.13,1.47,16.7701
80777,GJ 9566,-16.012235,-40.064065,2.446965,-0.00005111,0.00008178,-0.00004302,8.82,0.868,43.2152
80784,,-11.850143,-29.68933,-7.140602,-0.00004319,0.00002565,-0.00003497,10.6,1.344,32.7547
80791,,-8.139588,-20.411198,-39.484684,0.00000621,-0.00001394,0.00000593,8.24,0.538,45.1875
80795,,-6.845337,-17.178279,-37.65064,-0.00007923,0.00004853,-0.000054,7.37,0.573,41.9463
80819,Gam Aps,-3.402312,-8.577006,-47.018913,-0.00002101,0.00002621,-0.00000889,3.86,0.923,47.9157
80824,,-12.351318,-31.16613,-34.460203,0.000015,0.00003849,-0.00004018,8.45,1.19,48.0769
80838,,-11.124071,-28.12971,-5.090956,-0.00000769,0.00000781,-0.00002636,11.3,1.439,30.6748
80893,Gl 632.2A,-2.847667,-7.249286,31.196692,0.00002388,0.00001577,-0.00000164,9.92,1.12,32.1543
80919,GJ 3962,-12.913915,-33.071008,2.046443,0.0000326,-0.00001399,-0.00002043,11.53,1.463,35.5619
80924,Gl 629.2A,-16.356848,-41.902299,-3.326192,0.00004066,0.00018419,-0.00014058,9.6,0.736,45.106
80931,,-16.768871,-43.03735,18.42054,-0.00000629,0.00000654,0.00000956,8.02,0.706,49.7265
80935,,-15.302523,-39.294455,-20.184547,-0.00001746,0.0000349,-0.00005471,10.59,0.95,46.7508
80940,,-8.065304,-20.73031,31.195882,0.00002375,0.00002036,0.00001967,9.36,0.926,38.3142
80954,Gl 630,-10.899165,-28.077325,19.785482,-0.00004236,0.00000881,-0.00001082,11.04,1.367,36.036
80991,,-13.609197,-35.220805,-12.760299,-0.00001611,0.0000051,0.00000311,8.74,0.749,39.8565
81016,,-4.861612,-12.63845,-18.472718,-0.00000478,0.00002448,-0.00001549,8.78,1.096,22.9043
81042,,-5.997591,-15.657832,26.140584,0.00002915,-0.00004027,-0.00001743,8.99,0.825,31.0559
81047,,-14.114446,-36.882226,-10.707185,-0.00010253,0.00004894,-0.00003344,10.35,0.949,40.9165
81054,12    Oph,-3.477447,-9.101465,-0.395514,0.00002473,0.00000442,-0.00001403,5.77,0.827,9.7513
81066,,-11.928796,-31.252071,20.053246,-0.00001479,-0.00003742,-0.00007845,7.1,0.555,39.0016
81102,Gl 632.1,-7.809219,-20.562733,13.266969,0.0000326,-0.00003354,-0.00005319,9.49,1.2,25.6871
81124,,-9.501006,-25.10692,-40.644305,-0.00001137,0.00004319,-0.00002402,9.24,0.817,48.7092
81128,,-7.19227,-19.018846,0.090262,0.0000063,-0.00000891,0.00000756,7.09,0.828,20.3335
81131,,-12.145337,-32.1269,20.814103,-0.00003794,0.00000834,-0.00000926,9.6,1.058,40.1606
81138,,-7.908723,-20.949622,-14.624151,0.00001699,-0.00000399,-0.00000347,9.18,1.363,26.7451
81143,,-1.781795,-4.721552,-44.619014,0.00001081,-0.0000198,0.00000166,8.31,0.835,44.9035
81159,,-8.283471,-22.038375,-20.385606,-0.00003906,0.00005732,-0.00004219,8.95,0.965,31.1429
81172,,-13.696093,-36.517222,0.027341,-0.00001979,0.00006004,-0.00004276,8.05,0.763,39.0016
81217,,-11.210702,-30.115361,-2.823155,-0.00000246,0.00000233,-0.00001505,10.38,1.19,32.2581
81221,,-8.500046,-22.853501,-36.50368,0.00004481,-0.00001617,-0.00000031,9.45,0.88,43.8982
81230,,-6.814051,-18.351427,-30.691921,0.0000184,-0.00000942,0.00000155,8.61,0.7,36.4033
81250,,-14.299109,-38.644796,-23.686991,0.00002884,-0.00000021,-0.00001706,8.21,0.585,47.5285
81272,,-4.084865,-11.082789,-19.093472,-0.00001228,0.00003813,-0.00000808,7.01,0.616,22.4517
81313,,-7.91115,-21.586658,-30.907635,-0.00000406,0.00001231,-0.00000756,12.45,,38.5208
81314,,-4.604514,-12.566191,16.274245,0.00001986,-0.00004114,-0.00002615,11.88,1.77,21.0704
81331,,-13.568918,-37.104974,-6.650101,0.00001026,0.00002169,-0.00002488,6.33,0.492,40.0641
81343,,-6.648122,-18.211789,-24.809428,0.00001754,-0.00000084,-0.00000408,7.61,0.7,31.4861
81349,GJ 9572,-13.816375,-37.874313,3.887081,-0.00000132,-0.00006086,-0.0000542,8.62,0.876,40.5022
81356,,-12.10774,-33.241135,27.163527,0.00000813,0.00000107,0.00000493,8.61,0.714,44.603
